,text,label
3738,210723_파라맥스정수기_3초_할인율_비즈보드,3
3739,210723_파라맥스정수기_3초_퓨어썸_비즈보드,3
3740,210723_파라맥스정수기_플라스틱물_비즈보드,3
3741,210723_파라맥스정수기_생수쓰레기_비즈보드,3
3742,210723_파라맥스정수기_생활비_비즈보드,3
3743,210914_마약포옹이불_색감_네이티브_1200x600,3
3744,210914_마약포옹이불_색감_네이티브_500x500,3
3745,210914_마약포옹이불_색감_네이티브_1200x600,3
3746,210723_파라맥스정수기_3초_할인율_비즈보드,3
3747,꿀잠엔 바디럽 {keyword:베개},3
3748,꿀잠엔 바디럽 {keyword:베개},3
3749,210723_파라맥스정수기_3초_퓨어썸_비즈보드,3
3750,210723_파라맥스정수기_3초_할인율_비즈보드,3
3751,210723_파라맥스정수기_3초_퓨어썸_비즈보드,3
3752,210723_파라맥스정수기_생수쓰레기_비즈보드,3
3753,210723_파라맥스정수기_생활비_비즈보드,3
3754,210723_파라맥스정수기_플라스틱물_비즈보드,3
3755,210723_파라맥스정수기_생활비_네이티브_1200x600,3
3756,210723_파라맥스정수기_플라스틱물_네이티브_1200x600,3
3757,210723_파라맥스정수기_3초_모델컷_네이티브_1200x600,3
3758,210723_파라맥스정수기_3초_상품컷_네이티브_1200x600,3
3759,210723_파라맥스정수기_3초_모델컷_네이티브_1200x600,3
3760,210723_파라맥스정수기_플라스틱물_네이티브_1200x600,3
3761,210723_파라맥스정수기_생활비_네이티브_1200x600,3
3762,210723_파라맥스정수기_3초_상품컷_네이티브_1200x600,3
3763,210723_파라맥스정수기_생활비_네이티브_1200x600,3
3764,210903_파라맥스정수기_자취방_비즈보드_1029x222,3
3765,210903_파라맥스정수기_플라스틱죄책감_비즈보드_1029x222,3
3766,210902_추석기획전_할인율_네이티브_1200x600,3
3767,210902_퓨어썸_할인율_네이티브_1200x600,3
3768,210902_에어안마기_상품컷_네이티브_1200x600,3
3769,210902_에어안마기_모델컷_네이티브_1200x600,3
3770,210723_파라맥스정수기_플라스틱물_네이티브_1200x600,3
3771,210902_에어안마기_상품컷_네이티브_1200x600,3
3772,210723_파라맥스정수기_3초_모델컷_네이티브_1200x600,3
3773,210723_파라맥스정수기_3초_상품컷_네이티브_1200x600,3
3774,210723_파라맥스정수기_3초_모델컷_네이티브_1200x600,3
3775,210723_파라맥스정수기_3초_상품컷_네이티브_1200x600,3
3776,210723_파라맥스정수기_생활비_네이티브_1200x600,3
3777,210723_파라맥스정수기_플라스틱물_네이티브_1200x600,3
3778,210722_마약베개_반신반의_현빈컷_네이티브_1200x600,3
3779,210722_마약베개_반신반의_모델컷_네이티브_1200x600,3
3780,210722_마약베개_늦잠이유_현빈컷_네이티브_1200x600,3
3781,210722_마약베개_늦잠이유_모델컷_네이티브_1200x600,3
3782,210722_마약베개_늦잠이유_현빈컷_네이티브_1200x600,3
3783,210722_마약베개_늦잠이유_모델컷_네이티브_1200x600,3
3784,210722_마약베개_반신반의_현빈컷_네이티브_1200x600,3
3785,210722_마약베개_반신반의_모델컷_네이티브_1200x600,3
3786,💥바디럽이 스타벅스 쏜다!!!💥속시원한 싱크대+세면대 세트 구매시 스벅 기프티콘 걍 주,3
3787,🛎선물과 메세지를 보냈습니다🛎,3
3788,210730_쿨시리즈_반값_기능_v1_비즈보드_1029x222,3
3789,210730_쿨시리즈_반값_디자인_v1_비즈보드_1029x222,3
3790,210730_쿨시리즈_할인가_제품구성_모델컷_비즈보드_1029x222,3
3791,210730_쿨시리즈_기간_가격대_모델컷_비즈보드_1029x222,3
3792,210730_쿨시리즈_할인가_제품구성_v1_비즈보드_1029x222,3
3793,210730_쿨시리즈_기간_가격대_v1_비즈보드_1029x222,3
3794,210730_쿨시리즈_반값_기능_v2_비즈보드_1029x222,3
3795,210730_쿨시리즈_반값_디자인_v2_비즈보드_1029x222,3
3796,210730_쿨시리즈_할인가_제품구성_v2_비즈보드_1029x222,3
3797,210730_쿨시리즈_기간_가격대_v2_비즈보드_1029x222,3
3798,210730_쿨시리즈_반값_기능_v2_비즈보드_1029x222,3
3799,210730_쿨시리즈_반값_디자인_v2_비즈보드_1029x222,3
3800,210730_쿨시리즈_할인가_제품구성_v2_비즈보드_1029x222,3
3801,210730_쿨시리즈_기간_가격대_v2_비즈보드,3
3802,210730_쿨시리즈_반값_기능_v1_비즈보드_1029x222,3
3803,210527_단일_마약빈백_심미성_요새이게잘나간다던데,3
3804,210730_쿨시리즈_반값_디자인_v1_비즈보드_1029x222,3
3805,210730_쿨시리즈_할인가_제품구성_모델컷_비즈보드_1029x222,3
3806,210730_쿨시리즈_기간_가격대_모델컷_비즈보드_1029x222,3
3807,210730_쿨시리즈_할인가_제품구성_v1_비즈보드_1029x222,3
3808,210730_쿨시리즈_기간_가격대_v1_비즈보드_1029x222,3
3809,📣폭염 뿌시는 쿨이불 초특가💥지금 쿨이불과 쿨매트 함께 구매하면 𝟱𝟬𝟬𝟬𝟬원,3
3810,📢4900원부터! 슈퍼특가오늘끝🧨,3
3811,녹물잡는 주방용 필터🔥딱 오늘만 𝟏만원대 초특가!🔥최대 23% 혜택 아낌없이 누리고,3
3812,210807_샤워기세트_할인_스킨케어_비즈보드_1029x222,3
3813,210807_샤워기세트_두피_가격대_비즈보드_1029x222,3
3814,210807_샤워기세트_할인_향기_비즈보드_1029x222,3
3815,210807_샤워기세트_두피_할인0원_비즈보드_1029x222,3
3816,210807_샤워호스_꼬임_가격_비즈보드_1029x222,3
3817,"향기 샤워기 𝟏만원 할인!🍋✨두피 효자템, 브러쉬 샤워헤드 공짜!🔥딱 8/9까지만!",3
3818,두피 각질 재워주는 브러쉬 샤워헤드 공짜!💆🏻‍♀️👀 향기 샤워기 1만원 할인!🔥찝,3
3819,⏰0원특가! 딱 오늘까지만이에요 😉,3
3820,210316_게시물_깔라솝_실구매후기_나만알고싶은정보,3
3821,220218_바디럽_시그니처샤워기_물치실샤워기_박신영,3
3822,211008_단일_시그니처비타샤워기_환해진피부_저는이렇게살아요,3
3823,딱 𝟖/𝟏𝟓까지만 깜짝특가🎉 예쁜데 잠도 잘오는 마약베개 코튼볼🧸출시기념 SAL,3
3824,예쁜데 잠도 잘오는 마약베개 코튼볼💙딱 𝟖/𝟏𝟓까지만 최대𝟐𝟕% 할인! 지루한,3
3825,새로운 마약베개 출시기념 SALE💙딱 𝟖/𝟏𝟓까지만 깜짝특가!🎉폭신폭신 호텔에서,3
3826,blackfriday_bodyluv_320x50.gif,3
3827,blackfriday_bodyluv_320x100.gif,3
3828,blackfriday_bodyluv_336x280.jpg,3
3829,210814_세면대필터_경각심_할인율_비즈보드_1029x222,3
3830,210814_세면대필터_경각심_반값_비즈보드_1029x222,3
3831,210814_주방필터_가격대_반값_비즈보드_1029x222,3
3832,210814_필터샤워기_반값_안심_비즈보드_1029x222,3
3833,210814_주방필터_녹물가격대_반값_비즈보드_1029x222,3
3834,210814_주방세면대필터_반값_기간_비즈보드_1029x222,3
3835,220209_영상_청소티슈_물얼룩탈출_바디럽,3
3836,"📣지금이에요!!!!!! 딱 𝟯일만, 필터샤워기 하나사면 하나반값!💥샤워기부터 싱크대",3
3837,⏰5시간 남았어요!하나사면 하나반값⚡,3
3838,🔥마약베개 오늘만 𝟐만원 즉시할인🚨누적 판매 𝟏𝟓𝟎만! 리얼후기 𝟏𝟑만개 원,3
3839,🔥마약베개 오늘만 𝟐만원 즉시할인🚨누적 판매 𝟏𝟓𝟎만! 리얼후기 𝟏𝟑만개 원,3
3840,blackfriday_bodyluv_468x60.jpg,3
3841,blackfriday_bodyluv_728x90.jpg,3
3842,blackfriday_bodyluv_970x90.jpg,3
3843,blackfriday_bodyluv_970x250.jpg,3
3844,211229_신년특가_자가발열매트_비즈보드_1029x222,3
3845,211229_신년특가_비타필터샤워기_비즈보드_1029x222,3
3846,"5시간후마감📣역대급 갓성비 파라맥스 초특가🔥매번 생수 사고, 물 끓이고😫이제 물 걱정",3
3847,210819_코튼볼베개_인테리어연출컷_비즈보드_1029x222,3
3848,210819_코튼볼베개_민감피부모델컷_비즈보드_1029x222,3
3849,210819_코튼볼베개_백퍼환불모델컷_비즈보드_1029x222,3
3850,210819_코튼볼베개_꺼짐없음모델컷_비즈보드_1029x222,3
3851,210819_코튼볼베개_민감피부모델컷_비즈보드_1029x222,3
3852,210819_코튼볼베개_가격대연출컷_비즈보드_1029x222,3
3853,210819_코튼볼베개_인테리어연출컷_비즈보드_1029x222,3
3854,210819_코튼볼베개_꺼짐없음모델컷_비즈보드_1029x222,3
3855,210819_코튼볼베개_백퍼환불모델컷_비즈보드_1029x222,3
3856,210819_코튼볼베개_후기제품컷_네이티브_1200x600,3
3857,210819_코튼볼베개_신규출시모델컷_네이티브_1200x600,3
3858,210819_코튼볼베개_신규출시모델컷_네이티브_1200x600,3
3859,210819_코튼볼베개_후기제품컷_네이티브_1200x600,3
3860,210821_비밀필터_가격대기간_비즈보드_1029x222,3
3861,210821_비밀필터_기간향기_비즈보드_1029x222,3
3862,🎁추석선물 최대 𝟖𝟎% 세일! ☄️ 추석택배 밀리기전에 빨리챙기세요! 샤워기부터 이불,3
3863,210821_비밀필터_스킨케어_비즈보드_1029x222,3
3864,210821_비밀필터_살냄새증정_비즈보드_1029x222,3
3865,210821_비밀필터_증정간편_비즈보드_1029x222,3
3866,"🍋씻기만 해도 살냄새 좋아지는 향기필터&퓨어솝! 딱 𝟑일만, 𝟑개 𝟏만원대!📣품절",3
3867,💥얼굴에 끼얹는 비타민💊지금2+1,3
3868,바디럽 공식 온라인사이트,3
3869,바디럽 공식 온라인사이트,3
3870,"필터 벌크형 출시, 바디럽",3
3871,바디럽 공식 온라인사이트,3
3872,"필터 벌크형 출시, 바디럽",3
3873,"필터 벌크형 출시, 바디럽",3
3874,"필터 벌크형 출시, 바디럽",3
3875,"필터 벌크형 출시, 바디럽",3
3876,바디럽 공식 온라인사이트,3
3877,210823_소프트커버_트렌디문안_비즈보드_1029x222,3
3878,210823_소프트커버_가격대인스타_비즈보드_1029x222,3
3879,210823_소프트커버_컬러명_비즈보드_1029x222,3
3880,210823_소프트커버_홈스타일링_비즈보드_1029x222,3
3881,210823_소프트커버_트렌디문안_비즈보드_1029x222,3
3882,210823_소프트커버_가격대인스타_비즈보드_1029x222,3
3883,210823_소프트커버_컬러명_비즈보드_1029x222,3
3884,210823_소프트커버_홈스타일링_비즈보드_1029x222,3
3885,210823_소프트커버_컬러_네이티브_1200x600,3
3886,210823_소프트커버_가격대_네이티브_1200x600,3
3887,210823_소프트커버_컬러_네이티브_1200x600,3
3888,210823_소프트커버_가격대_네이티브_1200x600,3
3889,🚨초긴급! 쓱에서 5만원 즉시할인!,3
3890,blackfriday_bodyluv_120x600.jpg,3
3891,blackfriday_bodyluv_160x600.jpg,3
3892,blackfriday_bodyluv_200x200.jpg,3
3893,blackfriday_bodyluv_240x400.jpg,3
3894,blackfriday_bodyluv_250x250.jpg,3
3895,blackfriday_bodyluv_300x50.gif,3
3896,blackfriday_bodyluv_300x250.jpg,3
3897,blackfriday_bodyluv_300x600.jpg,3
3898,blackfriday_bodyluv_320x50.gif,3
3899,blackfriday_bodyluv_320x100.gif,3
3900,blackfriday_bodyluv_336x280.jpg,3
3901,blackfriday_bodyluv_468x60.jpg,3
3902,blackfriday_bodyluv_728x90.jpg,3
3903,blackfriday_bodyluv_970x90.jpg,3
3904,blackfriday_bodyluv_970x250.jpg,3
3905,blackfriday_bodyluv_120x600.jpg,3
3906,blackfriday_bodyluv_160x600.jpg,3
3907,blackfriday_bodyluv_200x200.jpg,3
3908,blackfriday_bodyluv_240x400.jpg,3
3909,blackfriday_bodyluv_250x250.jpg,3
3910,blackfriday_bodyluv_300x50.gif,3
3911,blackfriday_bodyluv_300x250.jpg,3
3912,210408_단일_마약바디필로우_숙면자세_요새이게잘나간다던데,3
3913,211220_영상_웜이불_사용사진후기_리빙트렌드,3
3914,카카오톡 채널_도달_202010081414,3
3915,211229_신년특가_안마기_비즈보드_1029x222,3
3916,211229_신년특가_한방에세트_비즈보드_1029x222,3
3917,211229_신년특가_한방에세트_비즈보드_1029x222,3
3918,211229_신년특가_시그니처샤워기세트_비즈보드_1029x222,3
3919,211229_신년특가_자가발열매트_비즈보드_1029x222,3
3920,카카오톡 채널_도달_202010281911,3
3921,카카오톡 채널_도달_202010281912,3
3922,카카오톡 채널_도달_202011151623,3
3923,카카오톡 채널_도달_202011271704,3
3924,카카오톡 채널_도달_202011271712,3
3925,카카오톡 채널_도달_202011271719,3
3926,카카오톡 채널_도달_202011271720,3
3927,카카오톡 채널_도달_202011302305,3
3928,카카오톡 채널_도달_202011302307,3
3929,카카오톡 채널_도달_202012151142,3
3930,카카오톡 채널_도달_202012171753,3
3931,카카오톡 채널_도달_202012171752,3
3932,카카오톡 채널_도달_202012241802,3
3933,카카오톡 채널_도달_202101041650_웜세트 시즌오프,3
3934,카카오톡 채널_도달_202101041726,3
3935,카카오톡 채널_도달_202101281721,3
3936,카카오톡 채널_도달_202101291803,3
3937,카카오톡 채널_도달_202101291803,3
3938,카카오톡 채널_도달_202101291803,3
3939,33%할인! 필터2+1 지금 사야해요,3
3940,⏰[딱/5/일/한/정]🚚,3
3941,nan,3
3942,🎁오늘부터 딱 5일만 2+1🎁,3
3943,nan,3
3944,nan,3
3945,nan,3
3946,카카오톡 채널_도달_202102011217,3
3947,카카오톡 채널_도달_202102011216,3
3948,카카오톡 채널_도달_202102011208,3
3949,카카오톡 채널_도달_202102050141,3
3950,카카오톡 채널_도달_202102102238_깔라솝_와이드_FB,3
3951,카카오톡 채널_도달_202102102236_깔라솝_와이드_제품컷,3
3952,카카오톡 채널_도달_202102102235_깔라솝_텍스트_FB,3
3953,카카오톡 채널_도달_202102102234_깔라솝_텍스트_제품컷,3
3954,침대에 누워 안마까지🛌1+1💓,3
3955,nan,3
3956,🔥지금까지 이런 혜택은 없었다🔥,3
3957,(쉿!🤫 아주 잠깐 진행하는,3
3958,nan,3
3959,nan,3
3960,nan,3
3961,nan,3
3962,메시지_202102261921_침대안마기_일요일,3
3963,회원분들께만 제공되는 특별한 혜택!,3
3964,카카오톡 채널_도달_202103141334,3
3965,카카오톡 채널_도달_202103141446,3
3966,blackfriday_bodyluv_300x600.jpg,3
3967,나랑 눈 마주치면 쿠폰 쏜다!❤️,3
3968,☕ 투표만 해도 스타벅스 당첨 확률이?,3
3969,nan,3
3970,☕ 투표만 해도 스타벅스 당첨 확률이?,3
3971,nan,3
3972,🚨선착순 EVENT🚨,3
3973,nan,3
3974,nan,3
3975,nan,3
3976,카카오톡 채널_도달_202103311507_꿀잠프로젝트_쿠폰발급고객,3
3977,[EVENT] 여름 침구세트 할인!,3
3978,[EVENT] 여름 침구세트 할인!_수정,3
3979,카카오톡 채널_도달_202104021533_2021현빈프로모션_1,3
3980,카카오톡 채널_도달_202104041252_꿀잠프로젝트_마지막날,3
3981,현프2021_플친1,3
3982,2021hb_1_와이드이미지 테스트,3
3983,2021hb_2_와이드이미지테스트,3
3984,2021hb_3_와이드이미지 테스트,3
3985,2021hb_4_와이드리스트 테스트,3
3986,현프2021_플친3_1,3
3987,현프2021_플친3_2,3
3988,🚨최대75%세일🚨 풀매수가즈아!!,3
3989,🚚지금사면 오늘출발!,3
3990,"⭐️마약토퍼 ~𝟮𝟮,𝟭𝟬𝟬원 파격할인⭐️",3
3991,nan,3
3992,🚚지금사면 오늘출발!,3
3993,🚨바디럽 특가위크 곧 마감🚨,3
3994,🚨~75% 특가 오늘 마감🚨,3
3995,🚨긴급🚨 바디럽 폭풍특가 앵콜세일!,3
3996,nan,3
3997,🔥긴급앵콜🔥바디럽 ~72% 폭풍특가 ,3
3998,nan,3
3999,긴급연장🚨이번주만 ~72% 할인쓰나미🌊,3
4000,nan,3
4001,🚨필터샤워기 𝟏+𝟏 곧 끝나요,3
4002,종료임박🚨필터샤워기 1+1 & ~72% 슈퍼특가! 이 가격 놓치면 무조건 후회각! 바디럽,3
4003,(긴급)⏰얼리버드 할인! 오늘이 끝,3
4004,난리났어요..❤️귀엽다고 난리...,3
4005,"🚨미니언즈 10%할인, 오늘 끝!",3
4006,💯이렇게 잘 팔릴줄 몰랐어요...,3
4007,📣혹시..아직 못 사셨나요..?,3
4008,🔥주문폭주! 얼리버드 세일 끝!,3
4009,세일끝이에요😫진짜에요🙏,3
4010,"🤫쉿, 역대급 혜택입니다🚨",3
4011,"시크릿쿠폰 발급🤫! 신제품 15% 즉.시.할.인!🔥 단 7일간, 플친 전용 할인가로 신",3
4012,"시크릿쿠폰 발급🤫! 신제품 15% 즉.시.할.인!🔥 단 7일간, 플친 전용 할인가로 신",3
4013,📣금토일은 바디럽 특가데이 💯,3
4014,📣매주 금토일은 바디럽 특가데이!,3
4015,nan,3
4016,🚨오늘 지나면 다신 없음!🚨차가운  쿨 이불 세일!🙋🏻,3
4017,📣똑똑.. 혹시 깜빡하신거 없으세요..? 몽실양면베개 15% 할인쿠폰 오늘이 마지막!🤫,3
4018,🖐주말특가!딱 3일만!바디필로우 2만원 할인★오직 이번주만 드려요🚨안심해스프레이도 함께,3
4019,이제 곧 마감!🚨주말특가 최대43%,3
4020,"🔥번쩍핫딜🔥에어안마기 19,900원+무료배송! 선착순 200명 한.정.혜.택📣 배송비",3
4021,🚨초박살 특가🚨안심해 전품목 역대 최저가 ~59% 😱 + 트러블 걱정 없는 국산 KF,3
4022,🔥이런 가격 다신 없어요❌😫,3
4023,🔥번쩍핫딜🔥퓨어솝 40% 즉시할인😱요즘 슬슬 피부 뒤집히죠? 좋은성분만 눌러담아 남주,3
4024,210623_마약빈백_기능성_상품컷_비즈보드_1029x222,3
4025,210623_마약빈백_기능성_모델컷_비즈보드_1029x222,3
4026,210623_마약빈백_기능성_상품컷_비즈보드_1029x222,3
4027,210623_마약빈백_기능성_모델컷_비즈보드_1029x222,3
4028,210623_마약빈백_기능성_상품컷_비즈보드_1029x222,3
4029,210623_마약빈백_기능성_모델컷_비즈보드_1029x222,3
4030,210623_퓨어썸주방용_위험_비즈보드_1029x222,3
4031,210623_퓨어썸샤워기_기능성_비즈보드_1029x222,3
4032,210623_퓨어썸샤워기_공신력_상품컷_비즈보드_1029x222,3
4033,210623_퓨어썸샤워기_공신력_현빈컷_비즈보드_1029x222,3
4034,210623_퓨어썸주방용_위험_비즈보드_1029x222,3
4035,210623_퓨어썸샤워기_기능성_비즈보드_1029x222,3
4036,210623_퓨어썸샤워기_공신력_상품컷_비즈보드_1029x222,3
4037,210623_퓨어썸샤워기_공신력_현빈컷_비즈보드_1029x222,3
4038,210623_퓨어썸주방용_위험_비즈보드_1029x222,3
4039,210623_퓨어썸샤워기_기능성_비즈보드_1029x222,3
4040,210623_퓨어썸샤워기_공신력_상품컷_비즈보드_1029x222,3
4041,210623_퓨어썸샤워기_공신력_현빈컷_비즈보드_1029x222,3
4042,210623_퓨어썸주방용_위험_비즈보드_1029x222,3
4043,210623_퓨어썸샤워기_기능성_비즈보드_1029x222,3
4044,210623_퓨어썸샤워기_공신력_상품컷_비즈보드_1029x222,3
4045,210623_퓨어썸샤워기_공신력_현빈컷_비즈보드_1029x222,3
4046,210623_퓨어썸샤워기_공신력_현빈컷_네이티브_1200x600,3
4047,210623_퓨어썸샤워기_공신력_현빈컷_네이티브_1200x600,3
4048,210623_퓨어썸샤워기_공신력_현빈컷_네이티브_1200x600,3
4049,210623_퓨어썸샤워기_공신력_현빈컷_네이티브_1200x600,3
4050,210623_퓨어썸샤워기_공신력_상품컷_네이티브_1200x600,3
4051,210623_퓨어썸주방용_위험_네이티브_1200x600,3
4052,210623_퓨어썸샤워기_기능성_네이티브_1200x600,3
4053,210623_퓨어썸주방용_위험_네이티브_1200x600,3
4054,210623_퓨어썸샤워기_기능성_네이티브_1200x600,3
4055,210623_퓨어썸샤워기_공신력_상품컷_네이티브_1200x600,3
4056,210623_퓨어썸샤워기_공신력_현빈컷_네이티브_1200x600,3
4057,210623_퓨어썸주방용_위험_네이티브_1200x600,3
4058,210623_퓨어썸샤워기_기능성_네이티브_1200x600,3
4059,210623_퓨어썸샤워기_공신력_상품컷_네이티브_1200x600,3
4060,210623_퓨어썸샤워기_공신력_현빈컷_네이티브_1200x600,3
4061,210623_퓨어썸샤워기_공신력_상품컷_네이티브_1200x600,3
4062,blackfriday_bodyluv_320x50.gif,3
4063,210623_퓨어썸샤워기_공신력_현빈컷_네이티브_1200x600,3
4064,210623_퓨어썸주방용_위험_네이티브_1200x600,3
4065,210623_퓨어썸샤워기_기능성_네이티브_1200x600,3
4066,210623_마약빈백_기능성_상품컷_네이티브_1200x600,3
4067,210623_마약빈백_기능성_모델컷_네이티브_1200x600,3
4068,210623_마약빈백_기능성_상품컷_네이티브_1200x600,3
4069,210623_마약빈백_기능성_모델컷_네이티브_1200x600,3
4070,210623_마약빈백_기능성_상품컷_네이티브_1200x600,3
4071,210623_마약빈백_기능성_모델컷_네이티브_1200x600,3
4072,210623_마약빈백_기능성_상품컷_네이티브_1200x600,3
4073,210623_마약빈백_기능성_모델컷_네이티브_1200x600,3
4074,지금 아니면 없어요🙅‍♂퓨어썸 필터𝟐+𝟏🔥딱 3일만 초특가!샤워기 필터부터 비밀필터,3
4075,미리 쟁여야죠🔥필터2+1 오늘 끝!,3
4076,210628_퓨어썸샤워기_아이_비즈보드_1029x222,3
4077,210628_퓨어썸샤워기_피부위생_비즈보드_1029x222,3
4078,210628_퓨어썸샤워기_피부_상품추가_비즈보드_1029x222,3
4079,210628_퓨어썸샤워기_피부_비즈보드_1029x222,3
4080,210628_퓨어썸주방용_디자인가격_모델컷_비즈보드_1029x222,3
4081,210628_퓨어썸주방용_디자인_모델컷_비즈보드_1029x222,3
4082,210628_퓨어썸주방용_디자인가격_상품컷_비즈보드_1029x222,3
4083,210628_퓨어썸주방용_디자인_상품컷_비즈보드_1029x222,3
4084,210628_퓨어썸주방용_디자인_모델컷_비즈보드_1029x222,3
4085,210628_퓨어썸주방용_디자인가격_모델컷_비즈보드_1029x222,3
4086,210628_퓨어썸주방용_디자인_상품컷_비즈보드_1029x222,3
4087,210628_퓨어썸주방용_디자인가격_상품컷_비즈보드_1029x222,3
4088,210628_퓨어썸샤워기_피부위생_비즈보드_1029x222,3
4089,210628_퓨어썸샤워기_아이_비즈보드_1029x222,3
4090,210628_퓨어썸샤워기_피부_상품추가_비즈보드_1029x222,3
4091,210628_퓨어썸주방용_디자인_모델컷_비즈보드_1029x222,3
4092,210628_퓨어썸주방용_디자인가격_모델컷_비즈보드_1029x222,3
4093,210628_퓨어썸주방용_디자인_상품컷_비즈보드_1029x222,3
4094,210628_퓨어썸주방용_디자인가격_상품컷_비즈보드_1029x222,3
4095,210628_퓨어썸샤워기_피부위생_비즈보드_1029x222,3
4096,210628_퓨어썸샤워기_아이_비즈보드_1029x222,3
4097,210628_퓨어썸샤워기_피부_상품추가_비즈보드_1029x222,3
4098,210628_퓨어썸주방용_디자인가격_모델컷_비즈보드_1029x222,3
4099,210628_퓨어썸주방용_디자인_모델컷_비즈보드_1029x222,3
4100,210628_퓨어썸주방용_디자인가격_상품컷_비즈보드_1029x222,3
4101,210628_퓨어썸주방용_디자인_상품컷_비즈보드_1029x222,3
4102,210628_퓨어썸샤워기_아이_비즈보드_1029x222,3
4103,210628_퓨어썸샤워기_피부위생_비즈보드_1029x222,3
4104,210628_퓨어썸주방용_디자인가격_모델컷_네이티브_1200x600,3
4105,210628_퓨어썸주방용_디자인_모델컷_네이티브_1200x600,3
4106,210628_퓨어썸주방용_디자인가격_상품컷_네이티브_1200x600,3
4107,210628_퓨어썸주방용_디자인_상품컷_네이티브_1200x600,3
4108,210628_퓨어썸샤워기_아이_네이티브_1200x600,3
4109,210628_퓨어썸샤워기_피부위생_네이티브_1200x600,3
4110,210628_퓨어썸샤워기_피부_상품추가_네이티브_1200x600,3
4111,210628_퓨어썸샤워기_피부_네이티브_1200x600,3
4112,210628_퓨어썸주방용_디자인_모델컷_네이티브_1200x600,3
4113,210628_퓨어썸주방용_디자인가격_모델컷_네이티브_1200x600,3
4114,210628_퓨어썸주방용_디자인_상품컷_네이티브_1200x600,3
4115,210628_퓨어썸주방용_디자인가격_상품컷_네이티브_1200x600,3
4116,210628_퓨어썸샤워기_피부위생_네이티브_1200x600,3
4117,210628_퓨어썸샤워기_아이_네이티브_1200x600,3
4118,blackfriday_bodyluv_320x100.gif,3
4119,210628_퓨어썸샤워기_피부_네이티브_1200x600,3
4120,210628_퓨어썸샤워기_피부_상품추가_네이티브_1200x600,3
4121,210628_퓨어썸주방용_디자인_모델컷_네이티브_1200x600,3
4122,210628_퓨어썸주방용_디자인가격_모델컷_네이티브_1200x600,3
4123,210628_퓨어썸주방용_디자인_상품컷_네이티브_1200x600,3
4124,210628_퓨어썸주방용_디자인가격_상품컷_네이티브_1200x600,3
4125,blackfriday_bodyluv_336x280.jpg,3
4126,210628_퓨어썸샤워기_피부위생_네이티브_1200x600,3
4127,210628_퓨어썸샤워기_아이_네이티브_1200x600,3
4128,210628_퓨어썸샤워기_피부_상품추가_네이티브_1200x600,3
4129,210628_퓨어썸주방용_디자인_모델컷_네이티브_1200x600,3
4130,210628_퓨어썸주방용_디자인가격_모델컷_네이티브_1200x600,3
4131,210628_퓨어썸주방용_디자인가격_상품컷_네이티브_1200x600,3
4132,210628_퓨어썸주방용_디자인_상품컷_네이티브_1200x600,3
4133,210628_퓨어썸샤워기_아이_네이티브_1200x600,3
4134,210628_퓨어썸샤워기_피부위생_네이티브_1200x600,3
4135,210628_퓨어썸샤워기_피부_상품추가_네이티브_1200x600,3
4136,210628_퓨어썸샤워기_피부_네이티브_1200x600,3
4137,210628_퓨어썸샤워기_피부_상품추가_비즈보드_1029x222,3
4138,210628_퓨어썸샤워기_피부_비즈보드_1029x222,3
4139,210628_퓨어썸샤워기_피부_상품추가_비즈보드_1029x222,3
4140,210628_퓨어썸샤워기_피부_비즈보드_1029x222,3
4141,210628_퓨어썸샤워기_피부_상품추가_비즈보드_1029x222,3
4142,210628_퓨어썸샤워기_피부_비즈보드_1029x222,3
4143,210628_퓨어썸샤워기_피부_상품추가_비즈보드_1029x222,3
4144,210628_퓨어썸샤워기_피부_비즈보드_1029x222,3
4145,210623_마약쿨이불_시즌성_모델컷_비즈보드_1029x222,3
4146,210623_마약쿨매트_시즌성_비즈보드_1029x222,3
4147,210623_마약쿨이불_시즌성_상품컷_비즈보드_1029x222,3
4148,210623_마약쿨이불_시즌성_모델컷_비즈보드_1029x222,3
4149,210623_마약쿨매트_시즌성_비즈보드_1029x222,3
4150,210623_마약쿨이불_시즌성_상품컷_비즈보드_1029x222,3
4151,210623_퓨어썸주방용_위험_비즈보드_1029x222,3
4152,210623_퓨어썸샤워기_기능성_비즈보드_1029x222,3
4153,210623_퓨어썸샤워기_공신력_상품컷_비즈보드_1029x222,3
4154,210623_퓨어썸샤워기_공신력_현빈컷_비즈보드_1029x222,3
4155,210628_퓨어썸샤워기_아이_비즈보드_1029x222,3
4156,210628_퓨어썸샤워기_피부위생_비즈보드_1029x222,3
4157,210628_퓨어썸주방용_디자인가격_모델컷_비즈보드_1029x222,3
4158,210628_퓨어썸주방용_디자인_모델컷_비즈보드_1029x222,3
4159,210628_퓨어썸주방용_디자인가격_상품컷_비즈보드_1029x222,3
4160,210628_퓨어썸주방용_디자인_상품컷_비즈보드_1029x222,3
4161,210628_퓨어썸샤워기_피부_상품추가_비즈보드_1029x222,3
4162,210628_퓨어썸샤워기_피부_비즈보드_1029x222,3
4163,210623_마약쿨이불_시즌성_모델컷_비즈보드_1029x222,3
4164,210623_마약쿨매트_시즌성_비즈보드_1029x222,3
4165,210623_마약쿨이불_시즌성_상품컷_비즈보드_1029x222,3
4166,210623_마약쿨이불_시즌성_모델컷_비즈보드_1029x222,3
